z,y,x
2715,2560,1792
2716,2560,1792
2717,2560,1792
2718,2560,1792
2719,2560,1792
2693,2816,2048
2694,2816,2048
2695,2816,2048
2696,2816,2048
2697,2816,2048
2698,2816,2048
2053,2816,2048
2053,2816,2304
2054,2560,2048
2054,2816,2048
2054,2816,2304
2055,2560,2048
2055,2816,2048
2055,2816,2304
2056,2560,2048
2056,2816,2048
2056,2816,2304
2057,2560,2048
2057,2816,2048
2057,2816,2304
2058,2560,2048
2058,2816,2048
2565,2816,2048
2566,2560,2048
2566,2816,2048
2567,2560,2048
2567,2816,2048
2568,2560,2048
2568,2816,2048
2569,2560,2048
2569,2816,2048
2570,2560,2048
2570,2816,2048
2832,2304,1792
2833,2304,1792
2834,2304,1792
2827,2816,2048
2828,2816,2048
2829,2816,2048
2830,2816,2048
2831,2816,2048
1960,2816,2304
1961,2560,2048
1961,2816,2048
1961,2816,2304
1962,2560,2048
1962,2816,2048
1962,2816,2304
1963,2560,2048
1963,2816,2048
1963,2816,2304
1964,2560,2048
1964,2816,2048
1964,2816,2304
1965,2560,2048
1965,2816,2048
1965,2816,2304
2720,2304,1792
2721,2304,1792
2722,2304,1792
2723,2304,1792
2724,2304,1792
2725,2304,1792
2726,2304,1792
2727,2304,1792
2728,2304,1792
2729,2304,1792
2730,2304,1792
2731,2304,1792
2732,2304,1792
2733,2304,1792
2734,2304,1792
2735,2304,1792
2720,2560,1792
2721,2560,1792
2722,2560,1792
2723,2560,1792
2724,2560,1792
2725,2560,1792
2726,2560,1792
2727,2560,1792
2728,2560,1792
2729,2560,1792
2730,2560,1792
2731,2560,1792
2732,2560,1792
2733,2560,1792
2734,2560,1792
2735,2560,1792
2699,2816,2048
2700,2816,2048
2701,2816,2048
2702,2816,2048
2703,2816,2048
2058,2816,2304
2059,2560,2048
2059,2816,2048
2059,2816,2304
2060,2560,2048
2060,2816,2048
2060,2816,2304
2061,2560,2048
2061,2816,2048
2061,2816,2304
2062,2560,2048
2062,2816,2048
2062,2816,2304
2063,2560,2048
2063,2816,2048
2063,2816,2304
2571,2560,2048
2571,2816,2048
2572,2560,2048
2572,2816,2048
2573,2560,2048
2573,2816,2048
2574,2560,2048
2574,2816,2048
2575,2560,2048
2575,2816,2048
2832,2816,2048
2833,2816,2048
2834,2816,2048
1966,2560,2048
1966,2816,2048
1966,2816,2304
1967,2560,2048
1967,2816,2048
1967,2816,2304
1968,2560,2048
1968,2816,2048
1968,2816,2304
1969,2560,2048
1969,2816,2048
1969,2816,2304
1970,2560,2048
1970,2816,2048
1970,2816,2304
1971,2560,2048
2736,2304,1792
2737,2304,1792
2738,2304,1792
2739,2304,1792
2740,2304,1792
2741,2304,1792
2742,2304,1792
2743,2304,1792
2744,2304,1792
2745,2304,1792
2746,2304,1792
2747,2304,1792
2748,2304,1792
2749,2304,1792
2750,2304,1792
2751,2304,1792
2736,2560,1792
2737,2560,1792
2738,2560,1792
2739,2560,1792
2740,2560,1792
2741,2560,1792
2742,2560,1792
2743,2560,1792
2744,2560,1792
2745,2560,1792
2746,2560,1792
2747,2560,1792
2748,2560,1792
2749,2560,1792
2750,2560,1792
2751,2560,1792
2704,2816,2048
2705,2816,2048
2706,2816,2048
2707,2816,2048
2708,2816,2048
2064,2560,2048
2064,2816,2048
2064,2816,2304
2065,2560,2048
2065,2816,2048
2065,2816,2304
2066,2560,2048
2066,2816,2048
2066,2816,2304
2067,2560,2048
2067,2816,2048
2067,2816,2304
2068,2560,2048
2068,2816,2048
2068,2816,2304
2069,2560,2048
2576,2560,2048
2576,2816,2048
2577,2560,2048
2577,2816,2048
2578,2560,2048
2578,2816,2048
2579,2560,2048
2579,2816,2048
2580,2560,2048
2580,2816,2048
2581,2560,2048
1971,2816,2048
1971,2816,2304
1972,2560,2048
1972,2816,2048
1972,2816,2304
1973,2560,2048
1973,2816,2048
1973,2816,2304
1974,2560,2048
1974,2816,2048
1974,2816,2304
1975,2560,2048
1975,2816,2048
1975,2816,2304
1976,2560,2048
1976,2816,2048
2752,2304,1792
2753,2304,1792
2754,2304,1792
2755,2304,1792
2756,2304,1792
2757,2304,1792
2758,2304,1792
2759,2304,1792
2760,2304,1792
2761,2304,1792
2762,2304,1792
2763,2304,1792
2764,2304,1792
2765,2304,1792
2766,2304,1792
2767,2304,1792
2752,2560,1792
2753,2560,1792
2754,2560,1792
2755,2560,1792
2756,2560,1792
2757,2560,1792
2758,2560,1792
2759,2560,1792
2760,2560,1792
2761,2560,1792
2762,2560,1792
2763,2560,1792
2764,2560,1792
2765,2560,1792
2766,2560,1792
2767,2560,1792
2709,2816,2048
2710,2816,2048
2711,2816,2048
2712,2816,2048
2713,2816,2048
2714,2816,2048
2069,2816,2048
2069,2816,2304
2070,2560,2048
2070,2816,2048
2070,2816,2304
2071,2560,2048
2071,2816,2048
2071,2816,2304
2072,2560,2048
2072,2816,2048
2072,2816,2304
2073,2560,2048
2073,2816,2048
2073,2816,2304
2074,2560,2048
2074,2816,2048
2581,2816,2048
2582,2560,2048
2582,2816,2048
2583,2560,2048
2583,2816,2048
2584,2560,2048
2584,2816,2048
2585,2560,2048
2585,2816,2048
2586,2560,2048
2586,2816,2048
1976,2816,2304
1977,2560,2048
1977,2816,2048
1977,2816,2304
1978,2560,2048
1978,2816,2048
1978,2816,2304
1979,2560,2048
1979,2816,2048
1979,2816,2304
1980,2560,2048
1980,2816,2048
1980,2816,2304
1981,2560,2048
1981,2816,2048
1981,2816,2304
2768,2304,1792
2769,2304,1792
2770,2304,1792
2771,2304,1792
2772,2304,1792
2773,2304,1792
2774,2304,1792
2775,2304,1792
2776,2304,1792
2777,2304,1792
2778,2304,1792
2779,2304,1792
2780,2304,1792
2781,2304,1792
2782,2304,1792
2783,2304,1792
2768,2560,1792
2769,2560,1792
2770,2560,1792
2771,2560,1792
2772,2560,1792
2773,2560,1792
2774,2560,1792
2775,2560,1792
2776,2560,1792
2777,2560,1792
2778,2560,1792
2779,2560,1792
2780,2560,1792
2781,2560,1792
2782,2560,1792
2783,2560,1792
2715,2816,2048
2716,2816,2048
2717,2816,2048
2718,2816,2048
2719,2816,2048
2648,2304,1792
2649,2304,1792
2650,2304,1792
2651,2304,1792
2652,2304,1792
2653,2304,1792
2654,2304,1792
2655,2304,1792
2074,2816,2304
2075,2560,2048
2075,2816,2048
2075,2816,2304
2076,2560,2048
2076,2816,2048
2076,2816,2304
2077,2560,2048
2077,2816,2048
2077,2816,2304
2078,2560,2048
2078,2816,2048
2078,2816,2304
2079,2560,2048
2079,2816,2048
2079,2816,2304
2587,2560,2048
2587,2816,2048
2588,2560,2048
2588,2816,2048
2589,2560,2048
2589,2816,2048
2590,2560,2048
2590,2816,2048
2591,2560,2048
2591,2816,2048
1982,2560,2048
1982,2816,2048
1982,2816,2304
1983,2560,2048
1983,2816,2048
1983,2816,2304
1984,2560,2048
1984,2816,2048
1984,2816,2304
1985,2560,2048
1985,2816,2048
1985,2816,2304
1986,2560,2048
1986,2816,2048
1986,2816,2304
1987,2560,2048
2784,2304,1792
2785,2304,1792
2786,2304,1792
2787,2304,1792
2788,2304,1792
2789,2304,1792
2790,2304,1792
2791,2304,1792
2792,2304,1792
2793,2304,1792
2794,2304,1792
2795,2304,1792
2796,2304,1792
2797,2304,1792
2798,2304,1792
2799,2304,1792
2784,2560,1792
2785,2560,1792
2786,2560,1792
2787,2560,1792
2788,2560,1792
2789,2560,1792
2790,2560,1792
2791,2560,1792
2792,2560,1792
2793,2560,1792
2794,2560,1792
2795,2560,1792
2796,2560,1792
2797,2560,1792
2798,2560,1792
2799,2560,1792
2720,2816,2048
2721,2816,2048
2722,2816,2048
2723,2816,2048
2724,2816,2048
2656,2304,1792
2657,2304,1792
2658,2304,1792
2659,2304,1792
2660,2304,1792
2661,2304,1792
2662,2304,1792
2663,2304,1792
2664,2304,1792
2665,2304,1792
2666,2304,1792
2667,2304,1792
2668,2304,1792
2669,2304,1792
2670,2304,1792
2671,2304,1792
2080,2560,2048
2080,2816,2048
2080,2816,2304
2081,2560,2048
2081,2816,2048
2081,2816,2304
2082,2560,2048
2082,2816,2048
2082,2816,2304
2083,2560,2048
2083,2816,2048
2083,2816,2304
2084,2560,2048
2084,2816,2048
2084,2816,2304
2085,2560,2048
2592,2560,2048
2592,2816,2048
2593,2560,2048
2593,2816,2048
2594,2560,2048
2594,2816,2048
2595,2560,2048
2595,2816,2048
2596,2560,2048
2596,2816,2048
2597,2560,2048
1987,2816,2048
1987,2816,2304
1988,2560,2048
1988,2816,2048
1988,2816,2304
1989,2560,2048
1989,2816,2048
1989,2816,2304
1990,2560,2048
1990,2816,2048
1990,2816,2304
1991,2560,2048
1991,2816,2048
1991,2816,2304
1992,2560,2048
1992,2816,2048
2800,2304,1792
2801,2304,1792
2802,2304,1792
2803,2304,1792
2804,2304,1792
2805,2304,1792
2806,2304,1792
2807,2304,1792
2808,2304,1792
2809,2304,1792
2810,2304,1792
2811,2304,1792
2812,2304,1792
2813,2304,1792
2814,2304,1792
2815,2304,1792
2800,2560,1792
2801,2560,1792
2802,2560,1792
2803,2560,1792
2804,2560,1792
2805,2560,1792
2806,2560,1792
2807,2560,1792
2808,2560,1792
2809,2560,1792
2810,2560,1792
2811,2560,1792
2812,2560,1792
2813,2560,1792
2814,2560,1792
2815,2560,1792
2725,2816,2048
2726,2816,2048
2727,2816,2048
2728,2816,2048
2729,2816,2048
2730,2816,2048
2672,2304,1792
2673,2304,1792
2674,2304,1792
2675,2304,1792
2676,2304,1792
2677,2304,1792
2678,2304,1792
2679,2304,1792
2680,2304,1792
2681,2304,1792
2682,2304,1792
2683,2304,1792
2684,2304,1792
2685,2304,1792
2686,2304,1792
2687,2304,1792
2085,2816,2048
2085,2816,2304
2086,2560,2048
2086,2816,2048
2086,2816,2304
2087,2560,2048
2087,2816,2048
2087,2816,2304
2088,2560,2048
2088,2816,2048
2088,2816,2304
2089,2560,2048
2089,2816,2048
2089,2816,2304
2090,2560,2048
2090,2816,2048
2597,2816,2048
2598,2560,2048
2598,2816,2048
2599,2560,2048
2599,2816,2048
2600,2560,2048
2600,2816,2048
2601,2560,2048
2601,2816,2048
2602,2560,2048
2602,2816,2048
1992,2816,2304
1993,2560,2048
1993,2816,2048
1993,2816,2304
1994,2560,2048
1994,2816,2048
1994,2816,2304
1995,2560,2048
1995,2816,2048
1995,2816,2304
1996,2560,2048
1996,2816,2048
1996,2816,2304
1997,2560,2048
1997,2816,2048
1997,2816,2304
2731,2816,2048
2732,2816,2048
2733,2816,2048
2734,2816,2048
2735,2816,2048
2090,2816,2304
2091,2560,2048
2091,2816,2048
2091,2816,2304
2092,2560,2048
2092,2816,2048
2092,2816,2304
2093,2560,2048
2093,2816,2048
2093,2816,2304
2094,2560,2048
2094,2816,2048
2094,2816,2304
2095,2560,2048
2095,2816,2048
2095,2816,2304
2603,2560,2048
2603,2816,2048
2604,2560,2048
2604,2816,2048
2605,2560,2048
2605,2816,2048
2606,2560,2048
2606,2816,2048
2607,2560,2048
2607,2816,2048
1998,2560,2048
1998,2816,2048
1998,2816,2304
1999,2560,2048
1999,2816,2048
1999,2816,2304
2000,2560,2048
2000,2816,2048
2000,2816,2304
2001,2560,2048
2001,2816,2048
2001,2816,2304
2002,2560,2048
2002,2816,2048
2002,2816,2304
2003,2560,2048
2736,2816,2048
2737,2816,2048
2738,2816,2048
2739,2816,2048
2740,2816,2048
2096,2560,2048
2096,2816,2048
2096,2816,2304
2097,2560,2048
2097,2816,2048
2097,2816,2304
2098,2560,2048
2098,2816,2048
2098,2816,2304
2099,2560,2048
2099,2816,2048
2099,2816,2304
2100,2560,2048
2100,2816,2048
2100,2816,2304
2101,2560,2048
2608,2560,2048
2608,2816,2048
2609,2560,2048
2609,2816,2048
2610,2560,2048
2610,2816,2048
2611,2560,2048
2611,2816,2048
2612,2560,2048
2612,2816,2048
2613,2560,2048
2003,2816,2048
2003,2816,2304
2004,2560,2048
2004,2816,2048
2004,2816,2304
2005,2560,2048
2005,2816,2048
2005,2816,2304
2006,2560,2048
2006,2816,2048
2006,2816,2304
2007,2560,2048
2007,2816,2048
2007,2816,2304
2008,2560,2048
2008,2816,2048
2741,2816,2048
2742,2816,2048
2743,2816,2048
2744,2816,2048
2745,2816,2048
2746,2816,2048
2101,2816,2048
2101,2816,2304
2102,2560,2048
2102,2816,2048
2102,2816,2304
2103,2560,2048
2103,2816,2048
2103,2816,2304
2104,2560,2048
2104,2816,2048
2104,2816,2304
2105,2560,2048
2105,2816,2048
2105,2816,2304
2106,2560,2048
2106,2816,2048
2613,2816,2048
2614,2560,2048
2614,2816,2048
2615,2560,2048
2615,2816,2048
2616,2560,2048
2616,2816,2048
2617,2560,2048
2617,2816,2048
2618,2560,2048
2618,2816,2048
2008,2816,2304
2009,2560,2048
2009,2816,2048
2009,2816,2304
2010,2560,2048
2010,2816,2048
2010,2816,2304
2011,2560,2048
2011,2816,2048
2011,2816,2304
2012,2560,2048
2012,2816,2048
2012,2816,2304
2013,2560,2048
2013,2816,2048
2013,2816,2304
2747,2816,2048
2748,2816,2048
2749,2816,2048
2750,2816,2048
2751,2816,2048
2106,2816,2304
2107,2560,2048
2107,2816,2048
2107,2816,2304
2108,2560,2048
2108,2816,2048
2108,2816,2304
2109,2560,2048
2109,2816,2048
2109,2816,2304
2110,2560,2048
2110,2816,2048
2110,2816,2304
2111,2560,2048
2111,2816,2048
2111,2816,2304
2619,2560,2048
2619,2816,2048
2620,2560,2048
2620,2816,2048
2621,2560,2048
2621,2816,2048
2622,2560,2048
2622,2816,2048
2623,2560,2048
2623,2816,2048
2014,2560,2048
2014,2816,2048
2014,2816,2304
2015,2560,2048
2015,2816,2048
2015,2816,2304
2016,2560,2048
2016,2816,2048
2016,2816,2304
2017,2560,2048
2017,2816,2048
2017,2816,2304
2018,2560,2048
2018,2816,2048
2018,2816,2304
2019,2560,2048
2752,2816,2048
2753,2816,2048
2754,2816,2048
2755,2816,2048
2756,2816,2048
2112,2560,2048
2112,2816,2048
2112,2816,2304
2113,2560,2048
2113,2816,2048
2113,2816,2304
2114,2560,2048
2114,2816,2048
2114,2816,2304
2115,2560,2048
2115,2816,2048
2115,2816,2304
2116,2560,2048
2116,2816,2048
2116,2816,2304
2117,2560,2048
2624,2560,2048
2624,2816,2048
2625,2560,2048
2625,2816,2048
2626,2560,2048
2626,2816,2048
2627,2560,2048
2627,2816,2048
2628,2560,2048
2628,2816,2048
2629,2560,2048
2019,2816,2048
2019,2816,2304
2020,2560,2048
2020,2816,2048
2020,2816,2304
2021,2560,2048
2021,2816,2048
2021,2816,2304
2022,2560,2048
2022,2816,2048
2022,2816,2304
2023,2560,2048
2023,2816,2048
2023,2816,2304
2024,2560,2048
2024,2816,2048
2757,2816,2048
2758,2816,2048
2759,2816,2048
2760,2816,2048
2761,2816,2048
2762,2816,2048
2117,2816,2048
2117,2816,2304
2118,2560,2048
2118,2816,2048
2118,2816,2304
2119,2560,2048
2119,2816,2048
2119,2816,2304
2120,2560,2048
2120,2816,2048
2120,2816,2304
2121,2560,2048
2121,2816,2048
2121,2816,2304
2122,2560,2048
2122,2816,2048
2629,2816,2048
2630,2560,2048
2630,2816,2048
2631,2560,2048
2631,2816,2048
2632,2560,2048
2632,2816,2048
2633,2560,2048
2633,2816,2048
2634,2560,2048
2634,2816,2048
2024,2816,2304
2025,2560,2048
2025,2816,2048
2025,2816,2304
2026,2560,2048
2026,2816,2048
2026,2816,2304
2027,2560,2048
2027,2816,2048
2027,2816,2304
2028,2560,2048
2028,2816,2048
2028,2816,2304
2029,2560,2048
2029,2816,2048
2029,2816,2304
2763,2816,2048
2764,2816,2048
2765,2816,2048
2766,2816,2048
2767,2816,2048
2122,2816,2304
2123,2560,2048
2123,2816,2048
2123,2816,2304
2124,2560,2048
2124,2816,2048
2124,2816,2304
2125,2560,2048
2125,2816,2048
2125,2816,2304
2126,2560,2048
2126,2816,2048
2126,2816,2304
2127,2560,2048
2127,2816,2048
2127,2816,2304
2635,2560,2048
2635,2816,2048
2636,2560,2048
2636,2816,2048
2637,2560,2048
2637,2816,2048
2638,2560,2048
2638,2816,2048
2639,2560,2048
2639,2816,2048
2030,2560,2048
2030,2816,2048
2030,2816,2304
2031,2560,2048
2031,2816,2048
2031,2816,2304
2032,2560,2048
2032,2816,2048
2032,2816,2304
2033,2560,2048
2033,2816,2048
2033,2816,2304
2034,2560,2048
2034,2816,2048
2034,2816,2304
2035,2560,2048
2768,2816,2048
2769,2816,2048
2770,2816,2048
2771,2816,2048
2772,2816,2048
2128,2560,2048
2128,2816,2048
2128,2816,2304
2129,2560,2048
2129,2816,2048
2129,2816,2304
2130,2560,2048
2130,2816,2048
2130,2816,2304
2131,2560,2048
2131,2816,2048
2131,2816,2304
2132,2560,2048
2132,2816,2048
2132,2816,2304
2133,2560,2048
2640,2560,2048
2640,2816,2048
2641,2560,2048
2641,2816,2048
2642,2560,2048
2642,2816,2048
2643,2560,2048
2643,2816,2048
2644,2560,2048
2644,2816,2048
2645,2560,2048
2035,2816,2048
2035,2816,2304
2036,2560,2048
2036,2816,2048
2036,2816,2304
2037,2560,2048
2037,2816,2048
2037,2816,2304
2038,2560,2048
2038,2816,2048
2038,2816,2304
2039,2560,2048
2039,2816,2048
2039,2816,2304
2040,2560,2048
2040,2816,2048
2773,2816,2048
2774,2816,2048
2775,2816,2048
2776,2816,2048
2777,2816,2048
2778,2816,2048
2133,2816,2048
2133,2816,2304
2134,2560,2048
2134,2816,2048
2134,2816,2304
2135,2560,2048
2135,2816,2048
2135,2816,2304
2136,2560,2048
2136,2816,2048
2136,2816,2304
2137,2560,2048
2137,2816,2048
2137,2816,2304
2138,2560,2048
2138,2816,2048
2645,2816,2048
2646,2560,2048
2646,2816,2048
2647,2560,2048
2647,2816,2048
2648,2560,2048
2648,2816,2048
2649,2560,2048
2649,2816,2048
2650,2560,2048
2650,2816,2048
2040,2816,2304
2041,2560,2048
2041,2816,2048
2041,2816,2304
2042,2560,2048
2042,2816,2048
2042,2816,2304
2043,2560,2048
2043,2816,2048
2043,2816,2304
2044,2560,2048
2044,2816,2048
2044,2816,2304
2045,2560,2048
2045,2816,2048
2045,2816,2304
2779,2816,2048
2780,2816,2048
2781,2816,2048
2782,2816,2048
2783,2816,2048
2138,2816,2304
2139,2560,2048
2139,2816,2048
2139,2816,2304
2140,2560,2048
2140,2816,2048
2140,2816,2304
2141,2560,2048
2141,2816,2048
2141,2816,2304
2142,2560,2048
2142,2816,2048
2142,2816,2304
2143,2560,2048
2143,2816,2048
2143,2816,2304
2651,2560,2048
2651,2816,2048
2652,2560,2048
2652,2816,2048
2653,2560,2048
2653,2816,2048
2654,2816,2048
2655,2816,2048
2046,2560,2048
2046,2816,2048
2046,2816,2304
2047,2560,2048
2047,2816,2048
2047,2816,2304
2176,2560,2048
2176,2816,2048
2176,2816,2304
2177,2560,2048
2177,2816,2048
2177,2816,2304
2178,2560,2048
2178,2816,2048
2178,2816,2304
2179,2560,2048
2784,2816,2048
2785,2816,2048
2786,2816,2048
2787,2816,2048
2788,2816,2048
2144,2560,2048
2144,2816,2048
2144,2816,2304
2145,2560,2048
2145,2816,2048
2145,2816,2304
2146,2560,2048
2146,2816,2048
2146,2816,2304
2147,2560,2048
2147,2816,2048
2147,2816,2304
2148,2560,2048
2148,2816,2048
2148,2816,2304
2149,2560,2048
2656,2816,2048
2657,2816,2048
2658,2816,2048
2659,2816,2048
2660,2816,2048
2179,2816,2048
2179,2816,2304
2180,2560,2048
2180,2816,2048
2180,2816,2304
2181,2560,2048
2181,2816,2048
2181,2816,2304
2182,2560,2048
2182,2816,2048
2182,2816,2304
2183,2560,2048
2183,2816,2048
2183,2816,2304
2184,2560,2048
2184,2816,2048
2789,2816,2048
2790,2816,2048
2791,2816,2048
2792,2816,2048
2793,2816,2048
2794,2816,2048
2149,2816,2048
2149,2816,2304
2150,2560,2048
2150,2816,2048
2150,2816,2304
2151,2560,2048
2151,2816,2048
2151,2816,2304
2152,2560,2048
2152,2816,2048
2152,2816,2304
2153,2560,2048
2153,2816,2048
2153,2816,2304
2154,2560,2048
2154,2816,2048
2661,2816,2048
2662,2816,2048
2663,2816,2048
2664,2816,2048
2665,2816,2048
2666,2816,2048
2184,2816,2304
2185,2560,2048
2185,2816,2048
2185,2816,2304
2186,2560,2048
2186,2816,2048
2186,2816,2304
2187,2560,2048
2187,2816,2048
2187,2816,2304
2188,2560,2048
2188,2816,2048
2188,2816,2304
2189,2560,2048
2189,2816,2048
2189,2816,2304
2795,2816,2048
2796,2816,2048
2797,2816,2048
2798,2816,2048
2799,2816,2048
2154,2816,2304
2155,2560,2048
2155,2816,2048
2155,2816,2304
2156,2560,2048
2156,2816,2048
2156,2816,2304
2157,2560,2048
2157,2816,2048
2157,2816,2304
2158,2560,2048
2158,2816,2048
2158,2816,2304
2159,2560,2048
2159,2816,2048
2159,2816,2304
2667,2816,2048
2668,2816,2048
2669,2816,2048
2670,2816,2048
2671,2816,2048
2190,2560,2048
2190,2816,2048
2190,2816,2304
2191,2560,2048
2191,2816,2048
2191,2816,2304
2192,2560,2048
2192,2816,2048
2192,2816,2304
2193,2560,2048
2193,2816,2048
2193,2816,2304
2194,2560,2048
2194,2816,2048
2194,2816,2304
2195,2560,2048
2800,2816,2048
2801,2816,2048
2802,2816,2048
2803,2816,2048
2804,2816,2048
2160,2560,2048
2160,2816,2048
2160,2816,2304
2161,2560,2048
2161,2816,2048
2161,2816,2304
2162,2560,2048
2162,2816,2048
2162,2816,2304
2163,2560,2048
2163,2816,2048
2163,2816,2304
2164,2560,2048
2164,2816,2048
2164,2816,2304
2165,2560,2048
2672,2816,2048
2673,2816,2048
2674,2816,2048
2675,2816,2048
2676,2816,2048
2195,2816,2048
2195,2816,2304
2196,2560,2048
2196,2816,2048
2196,2816,2304
2197,2560,2048
2197,2816,2048
2197,2816,2304
2198,2560,2048
2198,2816,2048
2198,2816,2304
2199,2560,2048
2199,2816,2048
2199,2816,2304
2200,2560,2048
2200,2816,2048
2805,2816,2048
2806,2816,2048
2807,2816,2048
2808,2816,2048
2809,2816,2048
2810,2816,2048
2165,2816,2048
2165,2816,2304
2166,2560,2048
2166,2816,2048
2166,2816,2304
2167,2560,2048
2167,2816,2048
2167,2816,2304
2168,2560,2048
2168,2816,2048
2168,2816,2304
2169,2560,2048
2169,2816,2048
2169,2816,2304
2170,2560,2048
2170,2816,2048
2677,2816,2048
2678,2816,2048
2679,2816,2048
2680,2816,2048
2681,2816,2048
2682,2816,2048
2200,2816,2304
2201,2560,2048
2201,2816,2048
2201,2816,2304
2202,2560,2048
2202,2816,2048
2202,2816,2304
2203,2560,2048
2203,2816,2048
2203,2816,2304
2204,2560,2048
2204,2816,2048
2204,2816,2304
2205,2560,2048
2205,2816,2048
2205,2816,2304
2811,2816,2048
2812,2816,2048
2813,2816,2048
2814,2816,2048
2815,2816,2048
2170,2816,2304
2171,2560,2048
2171,2816,2048
2171,2816,2304
2172,2560,2048
2172,2816,2048
2172,2816,2304
2173,2560,2048
2173,2816,2048
2173,2816,2304
2174,2560,2048
2174,2816,2048
2174,2816,2304
2175,2560,2048
2175,2816,2048
2175,2816,2304
2683,2816,2048
2684,2816,2048
2685,2816,2048
2686,2816,2048
2687,2816,2048
2206,2560,2048
2206,2816,2048
2206,2816,2304
2207,2560,2048
2207,2816,2048
2207,2816,2304
2208,2560,2048
2208,2816,2048
2208,2816,2304
2209,2560,2048
2209,2816,2048
2209,2816,2304
2210,2560,2048
2210,2816,2048
2210,2816,2304
2211,2560,2048
2304,2560,2048
2304,2816,2048
2304,2816,2304
2305,2560,2048
2305,2816,2048
2305,2816,2304
2306,2560,2048
2306,2816,2048
2306,2816,2304
2307,2560,2048
2307,2816,2048
2307,2816,2304
2308,2560,2048
2308,2816,2048
2308,2816,2304
2309,2560,2048
2211,2816,2048
2211,2816,2304
2212,2560,2048
2212,2816,2048
2212,2816,2304
2213,2560,2048
2213,2816,2048
2213,2816,2304
2214,2560,2048
2214,2816,2048
2214,2816,2304
2215,2560,2048
2215,2816,2048
2215,2816,2304
2216,2560,2048
2216,2816,2048
2309,2816,2048
2309,2816,2304
2310,2560,2048
2310,2816,2048
2310,2816,2304
2311,2560,2048
2311,2816,2048
2311,2816,2304
2312,2560,2048
2312,2816,2048
2312,2816,2304
2313,2560,2048
2313,2816,2048
2313,2816,2304
2314,2560,2048
2314,2816,2048
2216,2816,2304
2217,2560,2048
2217,2816,2048
2217,2816,2304
2218,2560,2048
2218,2816,2048
2218,2816,2304
2219,2560,2048
2219,2816,2048
2219,2816,2304
2220,2560,2048
2220,2816,2048
2220,2816,2304
2221,2560,2048
2221,2816,2048
2221,2816,2304
2314,2816,2304
2315,2560,2048
2315,2816,2048
